epoch,error,step,train_loss
0,13.882487297058105,49,0.0001413883437635377
0,12.270217895507812,99,9.942511951521738e-07
0,12.827672958374023,149,5.501118449657838e-10
0,12.800374031066895,199,1.4146724590380355e-11
0,12.804085731506348,249,4.3588423885923544e-14
0,12.80436897277832,299,1.0798924688498746e-15
0,12.804351806640625,349,5.380353280959316e-17
0,12.804338455200195,399,2.778268066994105e-17
0,12.804338455200195,449,2.778268066994105e-17
0,12.804337501525879,499,3.558893631183668e-17
0,12.804338455200195,549,2.778268066994105e-17
0,12.804364204406738,599,2.4982728559497236e-16
0,12.804338455200195,649,3.3854212835859876e-17
0,12.804338455200195,699,2.778268066994105e-17
0,12.804338455200195,749,2.778268066994105e-17
0,12.804364204406738,799,2.4982728559497236e-16
0,12.804338455200195,849,2.778268066994105e-17
0,12.804338455200195,899,2.778268066994105e-17
0,12.804338455200195,949,2.778268066994105e-17
0,12.804338455200195,999,2.778268066994105e-17
0,12.804338455200195,1049,2.778268066994105e-17
0,12.804338455200195,1099,3.3854212835859876e-17
0,12.804338455200195,1149,2.778268066994105e-17
0,12.804338455200195,1199,2.778268066994105e-17
0,12.804338455200195,1249,2.778268066994105e-17
0,12.804364204406738,1299,2.4982728559497236e-16
0,12.804338455200195,1349,2.778268066994105e-17
0,12.804338455200195,1399,2.778268066994105e-17
0,12.804364204406738,1449,2.4982728559497236e-16
