epoch,error,step,train_loss
0,5.4050703048706055,49,0.006962510757148266
0,2.9118149280548096,99,0.0016149788862094283
0,1.6195482015609741,149,0.0005384472897276282
0,0.582420825958252,199,0.00019465324294287711
0,0.918074905872345,249,0.00011237068247282878
0,0.7215069532394409,299,0.000123462566989474
0,0.30490201711654663,349,8.451569738099352e-05
0,0.2862202525138855,399,0.00011324983643135056
0,0.2516995668411255,449,8.102622086880729e-05
0,1.150809645652771,499,6.827777542639524e-05
0,0.4386579394340515,549,7.414843275910243e-05
0,0.5047938227653503,599,7.602576079079881e-05
0,0.3402038514614105,649,8.059134415816516e-05
0,0.26006606221199036,699,9.800782572710887e-05
0,0.25693753361701965,749,6.633391603827477e-05
0,0.6862696409225464,799,5.747406976297498e-05
0,0.5994734764099121,849,5.143486851011403e-05
0,0.13138286769390106,899,4.836344669456594e-05
0,0.3439428508281708,949,6.079602462705225e-05
0,0.2763686776161194,999,6.062247121008113e-05
0,0.23207615315914154,1049,6.829544145148247e-05
0,0.11538376659154892,1099,4.14981332141906e-05
0,0.27659130096435547,1149,4.8917208914645016e-05
0,0.3720894455909729,1199,3.772565833060071e-05
0,0.558603048324585,1249,5.803246676805429e-05
0,0.6717245578765869,1299,5.515466909855604e-05
0,0.5302481651306152,1349,3.7334943044697866e-05
0,0.7773732542991638,1399,3.340223338454962e-05
0,0.13306525349617004,1449,4.8002228140830994e-05
0,0.9682016372680664,1499,4.7655525122536346e-05
0,0.32180923223495483,1549,4.021490167360753e-05
0,0.22115178406238556,1599,3.5223911254433915e-05
