epoch,error,step,train_loss
0,2.977327823638916,49,0.0004397618758957833
0,0.3265783190727234,99,0.00019890209659934044
0,2.239837646484375,149,0.00011447387805674225
0,0.370860755443573,199,7.906617247499526e-05
0,0.9735535979270935,249,5.3834552090847865e-05
0,0.5533614754676819,299,4.354348129709251e-05
0,0.8680187463760376,349,2.2449656171374954e-05
0,0.0426829531788826,399,3.9589893276570365e-05
0,0.10165601968765259,449,1.8288781575392932e-05
0,0.17734892666339874,499,2.8797592676710337e-05
