avg_train_projected_errors,avg_val_projected_errors,epoch,error,step,train_loss,val_error,val_loss
,,0,1.4178059101104736,49,0.002473802538588643,,
,,0,0.5341528654098511,99,0.0017421138472855091,,
,,0,38.38725662231445,149,0.005877289921045303,,
,,0,0.16867229342460632,199,0.0013995179906487465,,
,,0,0.824506402015686,249,0.0023076599463820457,,
,,0,1.810826063156128,299,0.003056144341826439,,
,,0,0.5223238468170166,349,0.00118193868547678,,
,,0,2.202697515487671,399,0.005217380356043577,,
,,0,0.6915398836135864,449,0.0026324039790779352,,
,,0,0.21239246428012848,499,0.0026834611780941486,,
,,0,0.34566420316696167,549,0.001092847902327776,,
,,0,2.5817646980285645,599,0.0005497086094692349,,
,,0,0.2667091488838196,649,0.003660669084638357,,
,,0,4.730668067932129,699,0.0018783945124596357,,
,,0,0.29544591903686523,749,0.0003393684164620936,,
,,0,3.7380735874176025,799,0.003224974265322089,,
,,0,1.7870813608169556,849,0.0017639799043536186,,
,,0,45.31755828857422,899,0.002067671623080969,,
,,0,0.06936784833669662,949,0.0024874787777662277,,
,,0,12.26741886138916,999,0.0048592290841042995,,
,,0,0.6377362608909607,1049,0.0036968712229281664,,
,,0,0.32011616230010986,1099,0.0016757817938923836,,
,,0,0.18337757885456085,1149,0.0005724075599573553,,
,,0,0.3397218883037567,1199,0.0019730760250240564,,
,,0,1.320350170135498,1249,0.0010999738005921245,,
,,0,1.505938172340393,1299,0.002396632684394717,,
,,0,0.35066869854927063,1349,0.00036493228981271386,,
,,0,0.1249442920088768,1399,0.000691510271281004,,
,,0,1.213827133178711,1449,0.0004625388537533581,,
,,0,0.9970151782035828,1499,0.002750153187662363,,
,,0,3.375234365463257,1549,0.007731939200311899,,
,,0,0.18386907875537872,1599,0.0018093956168740988,,
,,0,0.6803427338600159,1649,0.0032458787318319082,,
,,0,4.2893595695495605,1699,0.002624085173010826,,
,,0,0.11945153027772903,1749,0.0014971999917179346,,
,,0,0.2847791612148285,1799,0.00042648857925087214,,
,,0,5.213547229766846,1849,0.004755147732794285,,
,1.723193027181202,0,,1874,,1.7233785390853882,0.0002175070549128577
3.3125023173916395,,0,,1874,,,
,,1,1.425642728805542,1899,0.00533796614035964,,
,,1,6.083343505859375,1949,0.005963349714875221,,
,,1,1.4018596410751343,1999,0.0038716758135706186,,
,,1,1.4394681453704834,2049,0.00041731007513590157,,
,,1,0.2622157335281372,2099,0.001135789672844112,,
,,1,0.12056450545787811,2149,0.003990587312728167,,
,,1,0.09856770932674408,2199,0.00024884752929210663,,
,,1,0.2974174916744232,2249,0.004661158658564091,,
,,1,0.5574877858161926,2299,0.0018221607897430658,,
,,1,1.5959457159042358,2349,0.0045045726001262665,,
,,1,0.6883310675621033,2399,0.004101010039448738,,
,,1,7.478692054748535,2449,0.005180646199733019,,
,,1,0.7959266901016235,2499,0.0018312131287530065,,
,,1,14.64278793334961,2549,0.004236698150634766,,
,,1,0.3757762610912323,2599,0.0035477399360388517,,
,,1,0.9715208411216736,2649,0.004932742565870285,,
,,1,0.3865293264389038,2699,0.0006609085248783231,,
,,1,0.5268630981445312,2749,0.002211936516687274,,
,,1,0.5901150703430176,2799,0.0024392178747802973,,
,,1,0.8016278147697449,2849,0.0030124555341899395,,
,,1,0.8038746118545532,2899,0.0020090036559849977,,
,,1,0.7565031051635742,2949,0.0013892906717956066,,
,,1,0.25307515263557434,2999,0.002482481300830841,,
,,1,0.9248648285865784,3049,0.0015067250933498144,,
,,1,8.620391845703125,3099,0.0021691969595849514,,
,,1,0.24069353938102722,3149,0.0039734370075166225,,
,,1,0.3278273642063141,3199,0.0018185292137786746,,
,,1,4.606767654418945,3249,0.0030513955280184746,,
,,1,0.7245911955833435,3299,0.003386477939784527,,
,,1,1.9703752994537354,3349,0.00020540256809908897,,
,,1,1.06788969039917,3399,0.0010894483420997858,,
,,1,0.5119618773460388,3449,0.00048046981100924313,,
,,1,0.7393688559532166,3499,0.0022989811841398478,,
,,1,0.24475115537643433,3549,0.0020088129676878452,,
,,1,0.2550216317176819,3599,0.004809434525668621,,
,,1,23.207406997680664,3649,0.002750872168689966,,
,,1,3.465294361114502,3699,0.00247916579246521,,
,,1,0.4750126898288727,3749,0.0019647511653602123,,
,3.310818898421416,1,,3749,,3.310838222503662,0.0002738090115599334
3.266000199890072,,1,,3749,,,
,,2,0.13086743652820587,3799,0.0065389592200517654,,
,,2,0.4489419162273407,3849,0.00011602203449001536,,
,,2,0.06689305603504181,3899,0.0007551482995040715,,
,,2,14.350646018981934,3949,0.0019160154042765498,,
,,2,0.7921868562698364,3999,0.002179314149543643,,
