epoch,error,step,train_loss
0,7.538066387176514,49,0.004726110957562923
0,1.3016486167907715,99,0.0005626147030852735
0,1.0411304235458374,149,0.0006092875264585018
0,0.8758984208106995,199,0.00047880414058454335
0,0.16092438995838165,249,0.00036052390350960195
0,0.5812703967094421,299,0.00042938831029459834
0,0.9899191856384277,349,0.0004270933859515935
0,1.8280613422393799,399,0.0003068108344450593
0,1.6214691400527954,449,0.00048499213880859315
0,1.4947510957717896,499,0.0004858137108385563
0,0.6746712327003479,549,0.0003011752851307392
0,2.0536348819732666,599,0.0002733252476900816
0,2.053703784942627,649,0.00034530716948211193
0,2.9338159561157227,699,0.00017846051196102053
0,3.858440399169922,749,0.00027038430562242866
0,1.6307927370071411,799,0.00024475573445670307
0,1.446529507637024,849,0.00039464503061026335
0,0.851889967918396,899,0.00025873546837829053
0,0.5048760771751404,949,0.0002638080040924251
0,0.36200183629989624,999,0.0002222599578090012
0,0.5197517275810242,1049,0.00017830781871452928
0,0.6872727870941162,1099,0.00015928311040624976
0,0.3734382092952728,1149,5.860054079676047e-05
0,0.20101065933704376,1199,5.939869151916355e-05
0,0.6853771805763245,1249,7.18132359907031e-05
0,0.3851481080055237,1299,3.484405897324905e-05
0,0.2215358018875122,1349,3.862645826302469e-05
0,0.16872523725032806,1399,3.947506775148213e-05
0,0.5574473142623901,1449,2.7432257411419414e-05
0,0.29822468757629395,1499,3.413116792216897e-05
0,0.3078998029232025,1549,2.6337020244682208e-05
0,0.23860563337802887,1599,3.98697484342847e-05
0,0.6882911920547485,1649,2.1395522708189674e-05
