epoch,error,step,train_loss
0,0.21856597065925598,49,0.00010683147411327809
0,0.11290103942155838,99,7.133046165108681e-05
0,0.20883923768997192,149,4.6604796807514504e-05
0,0.02856828086078167,199,3.932948311557993e-05
0,0.018822873011231422,249,4.2130734072998166e-05
0,0.008652802556753159,299,5.437665095087141e-05
0,0.024512266740202904,349,3.10947943944484e-05
0,0.059179794043302536,399,2.858639527403284e-05
0,0.35637882351875305,449,3.670801379485056e-05
0,0.07123415172100067,499,3.8145364669617265e-05
0,0.03499289229512215,549,2.2883234123582952e-05
0,0.010570550337433815,599,5.784089444205165e-05
