epoch,error,step,train_loss
0,18.182085037231445,49,0.05314278602600098
0,17.714160919189453,99,0.047169219702482224
0,17.225872039794922,149,0.0416981503367424
0,16.716367721557617,199,0.03669901192188263
0,16.176294326782227,249,0.03207676485180855
0,15.602690696716309,299,0.027816658839583397
0,14.99309253692627,349,0.023910611867904663
0,14.345239639282227,399,0.02035185508430004
0,13.657217025756836,449,0.0171339213848114
0,12.92767333984375,499,0.014249946922063828
0,12.15617561340332,549,0.011692184954881668
0,11.34361457824707,599,0.00945130456238985
0,10.737164497375488,649,0.008032185956835747
0,10.232254028320312,699,0.006994742434471846
0,9.702598571777344,749,0.006030017975717783
0,9.149316787719727,799,0.005141771864145994
0,8.574475288391113,849,0.004333562683314085
0,7.98096227645874,899,0.0036075462121516466
0,7.372508525848389,949,0.002964205574244261
0,6.753716945648193,999,0.002402328886091709
0,6.129992485046387,1049,0.001919051632285118
0,5.507500648498535,1099,0.0015100589953362942
0,4.892876625061035,1149,0.0011697302106767893
0,4.293064594268799,1199,0.0008915037615224719
0,3.7149715423583984,1249,0.0006681847153231502
0,3.1651105880737305,1299,0.000492298451717943
0,2.649251699447632,1349,0.00035643106093630195
0,2.172125816345215,1399,0.00025353243108838797
0,1.737174153327942,1449,0.00017714589193928987
0,1.3464076519012451,1499,0.0001215677839354612
0,1.0004565715789795,1549,8.193726534955204e-05
0,0.6986514925956726,1599,5.4239179007709026e-05
0,0.4393804371356964,1649,3.5263150493847206e-05
0,0.22112660109996796,1699,2.2518332116305828e-05
0,0.058235689997673035,1749,1.4123897926765494e-05
0,0.13307377696037292,1799,8.701342267158907e-06
0,0.2537819445133209,1849,5.265305844659451e-06
0,0.3537504971027374,1899,3.129137667201576e-06
0,0.43408554792404175,1949,1.8262084040543414e-06
0,0.49769508838653564,1999,1.0465751074661966e-06
0,0.5474695563316345,2049,5.88764692110999e-07
0,0.5859825611114502,2099,3.250543727517652e-07
0,0.6154607534408569,2149,1.760655550242518e-07
0,0.6377773880958557,2199,9.354766916658264e-08
0,0.6545063257217407,2249,4.871273162621037e-08
0,0.6669002771377563,2299,2.4867073733503275e-08
0,0.6759933233261108,2349,1.2431113916022696e-08
0,0.6825851202011108,2399,6.087298665136132e-09
0,0.6873221397399902,2449,2.913737251475368e-09
0,0.6906739473342896,2499,1.3668424170276694e-09
0,0.6930376887321472,2549,6.239401773022735e-10
0,0.6946725845336914,2599,2.7841340344281207e-10
0,0.6957765221595764,2649,1.2286578698894601e-10
0,0.6965252161026001,2699,5.315700657426703e-11
0,0.6970480680465698,2749,2.1487934695474387e-11
0,0.6973986029624939,2799,8.17814566067554e-12
0,0.6975772976875305,2849,3.816136642798007e-12
0,0.6976783871650696,2899,2.0654077406701e-12
0,0.6977137327194214,2949,1.582833798925709e-12
0,0.6977351903915405,2999,1.3285779811370024e-12
0,0.6977414488792419,3049,1.2566164471830565e-12
0,0.6977497339248657,3099,1.1640151733119386e-12
