epoch,error,step,train_loss
0,0.27726244926452637,49,0.0002500792616046965
0,0.053834687918424606,99,9.541752660879865e-05
0,0.18912330269813538,149,4.784870543517172e-05
0,0.011532665230333805,199,2.3386857719742693e-05
0,0.08225960284471512,249,2.0861541997874156e-05
0,0.07186490297317505,299,3.8551246689166874e-05
0,0.012710478156805038,349,2.7719846912077628e-05
0,0.013790229335427284,399,2.546142968640197e-05
0,0.1441025733947754,449,5.2906456403434277e-05
0,0.029025718569755554,499,2.1568961528828368e-05
