epoch,error,step,train_loss
0,61.430870056152344,49,0.22260232269763947
0,10.940531730651855,99,0.09706011414527893
0,12.233356475830078,149,0.041584521532058716
0,1.500464677810669,199,0.03880499303340912
0,5.669549465179443,249,0.017267683520913124
0,12.111295700073242,299,0.025789683684706688
0,7.251751899719238,349,0.015827924013137817
0,5.429525375366211,399,0.011475634761154652
0,1.9305715560913086,449,0.009157982654869556
0,6.827977657318115,499,0.014076005667448044
0,3.6004841327667236,549,0.006207597441971302
0,3.423872947692871,599,0.006858451291918755
0,6.805081367492676,649,0.01035963837057352
0,1.1054762601852417,699,0.004941811319440603
0,4.689052581787109,749,0.0038030564319342375
0,2.636265516281128,799,0.0046897814609110355
0,1.4538966417312622,849,0.0031066017691046
0,3.5299534797668457,899,0.004674105904996395
0,3.174441337585449,949,0.0037345828022807837
0,1.7630020380020142,999,0.002538346918299794
