epoch,error,step,train_loss
0,0.0651855394244194,49,9.328694432042539e-05
0,0.023081012070178986,99,5.6216027587652206e-05
0,0.025940019637346268,149,3.4526510717114434e-05
0,0.04823152720928192,199,5.38807398697827e-05
0,0.06947028636932373,249,3.775873119593598e-05
0,0.055922094732522964,299,3.4530825359979644e-05
0,0.019666600972414017,349,3.875857146340422e-05
0,0.09361866861581802,399,2.451781983836554e-05
0,0.07463754713535309,449,7.129468576749787e-05
0,0.00859166868031025,499,2.9531649488490075e-05
0,0.10682106018066406,549,3.905661651515402e-05
0,0.046773750334978104,599,5.420670277089812e-05
0,0.03386080265045166,649,2.6842386432690546e-05
0,0.034054532647132874,699,2.154369212803431e-05
0,0.032529477030038834,749,2.7122508981847204e-05
0,0.053221363574266434,799,4.2761403165059164e-05
0,0.028492659330368042,849,2.451593718433287e-05
0,0.07943066209554672,899,3.26134504575748e-05
0,0.023350730538368225,949,2.173219036194496e-05
