epoch,error,step,train_loss
0,42.15576934814453,49,108.51963806152344
0,119.38396453857422,99,25.88459587097168
0,66.78492736816406,149,13.028646469116211
0,47.30598068237305,199,7.671638011932373
0,85.00444030761719,249,5.003249168395996
0,52.78999710083008,299,2.637552261352539
0,69.11153411865234,349,1.9039819240570068
0,35.90431213378906,399,0.8060240149497986
0,25.820480346679688,449,0.5090988278388977
0,24.844745635986328,499,0.21333681046962738
0,79.51277160644531,549,0.18844206631183624
0,40.790592193603516,599,0.1602138727903366
0,334.201171875,649,0.13242624700069427
0,11.213921546936035,699,0.10244937241077423
0,8.55154800415039,749,0.08008511364459991
0,292.7041931152344,799,0.09815371781587601
0,300.00244140625,849,0.07631687819957733
0,244.0093536376953,899,0.08862501382827759
0,42.50505447387695,949,0.06762827932834625
0,6.891252040863037,999,0.09067227691411972
0,18.023578643798828,1049,0.06818394362926483
0,158.1474609375,1099,0.02960142120718956
0,42.54076385498047,1149,0.025019682943820953
0,38.032840728759766,1199,0.0500514842569828
0,7.925307273864746,1249,0.044605985283851624
0,32.03731155395508,1299,0.0426345132291317
0,272.76824951171875,1349,0.04256761819124222
