epoch,error,step,train_loss
0,36.67984390258789,49,0.0969015583395958
0,54.689796447753906,99,0.042001303285360336
0,31.116750717163086,149,0.015948519110679626
0,18.62455940246582,199,0.00600032415241003
0,19.614484786987305,249,0.0020789671689271927
0,17.561033248901367,299,0.0006370650371536613
0,13.608743667602539,349,0.00024415444931946695
0,14.836987495422363,399,0.00012303348921705037
0,16.287410736083984,449,8.462489495286718e-05
0,20.59330177307129,499,9.253729513147846e-05
0,17.04319953918457,549,7.603604171890765e-05
