epoch,error,step,train_loss
0,44.901329040527344,49,0.0054268669337034225
0,11.012863159179688,99,0.005348943639546633
0,3.4525365829467773,149,0.0016659374814480543
0,6.536786079406738,199,0.001989820273593068
0,109.17092895507812,249,11.075178146362305
0,1.5895920991897583,299,0.008251246064901352
0,29.8922176361084,349,0.025933483615517616
0,101.00382995605469,399,0.016568893566727638
0,2.268613338470459,449,0.009282854385674
0,87.81666564941406,499,0.2424929440021515
0,13.877245903015137,549,34.705135345458984
0,46.91339111328125,599,0.01442728377878666
0,59.07954788208008,649,0.005755366757512093
0,61.045005798339844,699,0.013076307252049446
0,76.14419555664062,749,0.004170667380094528
0,15.210577964782715,799,0.006755012087523937
0,3.480701208114624,849,15.592750549316406
0,17.715869903564453,899,0.0882859155535698
0,55.28548049926758,949,0.01943843998014927
0,25.601552963256836,999,0.10860083252191544
0,3.3164217472076416,1049,292.9389343261719
0,0.6998670101165771,1099,0.006301218178123236
0,157.1369171142578,1149,0.025010913610458374
0,25.600738525390625,1199,0.033676628023386
0,9364.9970703125,1249,0.42009010910987854
0,540.3585205078125,1299,4.0603742599487305
0,271.2980651855469,1349,0.2872856557369232
0,476.1541442871094,1399,9.829644203186035
0,367.7359619140625,1449,0.03148850426077843
0,34.173831939697266,1499,0.010220391675829887
0,41.95619201660156,1549,0.26384061574935913
0,79.39863586425781,1599,0.006129564251750708
