epoch,error,step,train_loss
0,34.547035217285156,49,66.80247497558594
0,32.75504684448242,99,20.75281524658203
0,15.837888717651367,149,2.7239766120910645
0,11.739181518554688,199,0.16486996412277222
0,9.686652183532715,249,0.13064159452915192
0,8.410017967224121,299,0.09153574705123901
0,11.664365768432617,349,0.06575831025838852
0,9.753016471862793,399,0.26118209958076477
0,7.913456439971924,449,0.08745687454938889
0,8.645707130432129,499,0.05653715878725052
0,8.739821434020996,549,0.05422300845384598
0,9.785547256469727,599,0.059855010360479355
0,12.220376014709473,649,0.04991660267114639
0,7.026427745819092,699,0.04758206754922867
0,5.671934127807617,749,0.04500100389122963
0,7.377659797668457,799,0.08447625488042831
0,7.610690116882324,849,0.04023377224802971
0,6.5522918701171875,899,0.0371822752058506
0,9.807093620300293,949,0.035038188099861145
0,9.483088493347168,999,0.03332843258976936
0,8.039278030395508,1049,0.14566300809383392
0,9.245328903198242,1099,0.029059451073408127
0,8.262923240661621,1149,0.026591099798679352
0,5.4201531410217285,1199,0.024501308798789978
0,5.717523097991943,1249,0.022733910009264946
0,8.665827751159668,1299,0.0389709547162056
