epoch,error,step,train_loss
0,116.46255493164062,49,0.034735534340143204
0,101.17804718017578,99,0.025895506143569946
0,87.62432861328125,149,0.019259613007307053
0,76.68511962890625,199,0.014676287770271301
0,65.89065551757812,249,0.011145727708935738
0,55.58578872680664,299,0.008409490808844566
0,45.990745544433594,349,0.0062967208214104176
0,37.263118743896484,399,0.004671044647693634
0,29.518985748291016,449,0.0034296868834644556
0,22.820709228515625,499,0.0024889903143048286
0,17.17986488342285,549,0.0017830056603997946
0,12.561624526977539,599,0.0012592996936291456
0,8.892087936401367,649,0.0008759559714235365
0,6.068717956542969,699,0.0005995527608320117
0,3.970623254776001,749,0.00040343496948480606
0,2.4702670574188232,799,0.0002666859654709697
0,1.4430651664733887,849,0.0001730677904561162
0,0.7750872373580933,899,0.00011019046360161155
0,0.3682152330875397,949,6.879791908431798e-05
0,0.14231865108013153,999,4.209988401271403e-05
0,0.035361044108867645,1049,2.5238829039153643e-05
0,0.0016929616685956717,1099,1.481573508499423e-05
0,0.009450092911720276,1149,8.512592103215866e-06
0,0.03758915513753891,1199,4.785181317856768e-06
0,0.07307704538106918,1249,2.6307952794013545e-06
0,0.10849694162607193,1299,1.4137606285657967e-06
0,0.14011389017105103,1349,7.423142278639716e-07
0,0.1664866954088211,1399,3.8057379470046726e-07
0,0.18746605515480042,1449,1.904468120983438e-07
0,0.2035655677318573,1499,9.297469460989305e-08
0,0.21557322144508362,1549,4.424833832672448e-08
0,0.22431248426437378,1599,2.0517191501312482e-08
0,0.23053699731826782,1649,9.271058587501102e-09
0,0.23489108681678772,1699,4.0710088633488795e-09
0,0.23788194358348846,1749,1.7393357865103098e-09
0,0.239893838763237,1799,7.249921774032941e-10
0,0.24122723937034607,1849,2.9369262577461086e-10
0,0.24210591614246368,1899,1.150364803415016e-10
0,0.2426680326461792,1949,4.374176021393339e-11
0,0.2430194765329361,1999,1.6501381858158304e-11
0,0.24322998523712158,2049,6.338565089469839e-12
0,0.2433430701494217,2099,2.8650033734312075e-12
0,0.2434072494506836,2149,1.5230127272183869e-12
0,0.2434452921152115,2199,9.47447090400566e-13
