epoch,error,step,train_loss
0,0.03163487836718559,49,1.9728187908185646e-05
0,2.1835384368896484,99,1.5113735685190477e-07
0,2.760131359100342,149,3.4865263454086914e-10
0,2.7291207313537598,199,5.06123441768036e-12
0,2.732428550720215,249,3.1734868639193836e-15
0,2.7324717044830322,299,1.1863882272422632e-16
0,2.732487201690674,349,1.6290137641594704e-17
0,2.732487201690674,399,1.6290137641594704e-17
0,2.732478141784668,449,5.089516048190079e-16
0,2.732478380203247,499,3.059889581297215e-16
0,2.732478618621826,549,1.5853746267169289e-16
