epoch,error,step,train_loss
0,16.388898849487305,49,0.00014830630971118808
0,8.678853034973145,99,7.983647810760885e-05
0,8.676054000854492,149,0.00012520197196863592
0,3.153712272644043,199,0.0001260543940588832
0,0.027565956115722656,249,3.914922126568854e-05
0,0.006383358966559172,299,7.167886451497907e-06
0,0.1725432276725769,349,1.2362199413473718e-05
0,0.05569469556212425,399,2.9338441436266294e-06
0,0.33650457859039307,449,3.1517618026555283e-06
0,0.1695454865694046,499,5.048526418249821e-06
0,0.09422756731510162,549,1.1454389095888473e-05
0,0.9593179821968079,599,8.358185368706472e-06
0,0.009073699824512005,649,2.8266399567655753e-06
0,0.07281477004289627,699,1.485032589698676e-05
0,0.009378813207149506,749,4.55968211099389e-06
0,0.10701378434896469,799,1.531093403173145e-05
0,0.017784472554922104,849,6.749666681571398e-06
0,0.11994457989931107,899,4.463021014089463e-06
0,0.2048325538635254,949,4.279023414710537e-06
0,0.6439546942710876,999,8.21160210762173e-06
0,0.0769752487540245,1049,3.566051873349352e-06
0,0.23424088954925537,1099,6.332942120934604e-06
0,0.4857260584831238,1149,6.088735972298309e-06
0,0.0970669612288475,1199,1.0679091246856842e-05
0,0.28116539120674133,1249,3.064821612497326e-06
0,0.009905945509672165,1299,1.754022264321975e-06
0,0.25927871465682983,1349,7.83090217737481e-06
0,0.2718426585197449,1399,3.6567314509738935e-06
0,0.019884370267391205,1449,1.1150027603434864e-05
0,0.7027865052223206,1499,1.1395666660973802e-05
0,0.014920041896402836,1549,5.295690243656281e-06
0,0.001070177648216486,1599,2.8147746888862457e-06
