epoch,error,step,train_loss
0,466.15924072265625,49,0.00024168138043023646
0,234.25146484375,99,0.00045821204548701644
0,280.9832763671875,149,0.0002490841143298894
0,108.19253540039062,199,0.00024862444843165576
0,501.4613037109375,249,0.00022788802743889391
0,207.3523406982422,299,0.00013720117567572743
0,448.84552001953125,349,0.0001466068933950737
0,184.0454864501953,399,0.00011850558803416789
0,376.9937744140625,449,0.00043840566650032997
0,60.452598571777344,499,0.00012750439054798335
0,384.1754455566406,549,0.0001491958391852677
0,415.5698547363281,599,0.0001798285957193002
0,221.0565643310547,649,5.7591296354075894e-05
0,441.80670166015625,699,4.993489710614085e-05
0,135.6742706298828,749,8.40671855257824e-05
0,320.4488830566406,799,0.0001015714806271717
0,741.5477905273438,849,0.00013916761963628232
0,281.62847900390625,899,8.25883835204877e-05
0,308.9927978515625,949,0.00012197618343634531
0,540.1685180664062,999,0.00013655013754032552
0,73.62516021728516,1049,7.878734322730452e-05
0,368.313232421875,1099,0.00023107946617528796
0,214.02952575683594,1149,0.0001311981031903997
0,371.37786865234375,1199,3.7218098441371694e-05
0,337.4556579589844,1249,7.50929320929572e-05
0,536.688232421875,1299,0.0001158006998593919
0,342.4173583984375,1349,7.255716627696529e-05
0,282.73760986328125,1399,0.00010395245772087947
0,134.82345581054688,1449,0.00022106921824160963
0,360.1773681640625,1499,7.931039726827294e-05
0,438.16009521484375,1549,0.00029888987774029374
