avg_train_projected_errors,avg_val_projected_errors,epoch,error,step,train_loss,val_error,val_loss
,,0,0.3106856942176819,49,0.000129100022604689,,
,,0,0.5102672576904297,99,0.00015579148021060973,,
,,0,5.688624382019043,149,8.124813030008227e-05,,
,,0,0.14397500455379486,199,4.3374406232032925e-05,,
,,0,0.0547495074570179,249,2.2498359612654895e-05,,
,,0,1.6674365997314453,299,1.4237655705073848e-05,,
,,0,0.10048888623714447,349,7.605312930536456e-06,,
,,0,0.2201145738363266,399,6.273686722124694e-06,,
,,0,0.13387003540992737,449,3.348326208651997e-05,,
,,0,0.08439862728118896,499,3.394262421352323e-06,,
,,0,0.013630472123622894,549,1.3495578059519175e-05,,
,,0,0.15009577572345734,599,4.637202437152155e-06,,
,,0,0.05193032696843147,649,4.201179763185792e-06,,
,,0,0.22580265998840332,699,8.997066288429778e-06,,
,,0,1.3345471620559692,749,9.69434404396452e-06,,
,,0,0.11522040516138077,799,1.0514021596463863e-05,,
,,0,0.5154929161071777,849,5.6159351515816525e-06,,
,,0,0.0044976407662034035,899,3.4380873330519535e-06,,
,,0,0.02769850194454193,949,5.353954293241259e-06,,
,,0,0.081749327480793,999,6.915250196470879e-06,,
,,0,0.008274025283753872,1049,5.7458114497421775e-06,,
,,0,0.21605125069618225,1099,5.531793703994481e-06,,
,,0,0.06646755337715149,1149,4.154318958171643e-06,,
,,0,0.6043990254402161,1199,1.641341623326298e-05,,
,,0,0.11696445196866989,1249,9.081231837626547e-06,,
,,0,0.011475889012217522,1299,5.4088959586806595e-06,,
,,0,0.031634621322155,1349,1.162322519121517e-06,,
,,0,0.04437880590558052,1399,3.2331211059499765e-06,,
,,0,0.16156835854053497,1449,3.9662404560658615e-06,,
,,0,0.2903006374835968,1499,5.841635811520973e-06,,
,,0,0.02915152721107006,1549,3.36944231094094e-06,,
,,0,0.04437512531876564,1599,3.0903595416020835e-06,,
,0.023596864412570157,0,,1600,,0.023809967562556267,1.3156044360584929e-06
1.6756982722632572,,0,,1600,,,
,,1,0.023157279938459396,1649,9.137613233178854e-06,,
,,1,0.3997401297092438,1699,8.476610673824325e-06,,
,,1,0.005038311239331961,1749,1.074792817234993e-05,,
,,1,0.030776387080550194,1799,5.549560228246264e-06,,
,,1,0.04924310743808746,1849,4.962003458786057e-06,,
,,1,0.030230622738599777,1899,4.302111847209744e-06,,
,,1,0.023106399923563004,1949,3.825004114332842e-06,,
,,1,0.042763691395521164,1999,1.9862220597133273e-06,,
,,1,0.02914765477180481,2049,3.4579284147184808e-06,,
,,1,0.01583777740597725,2099,2.4462890451104613e-06,,
,,1,0.008000915870070457,2149,2.409569106021081e-06,,
,,1,0.03057398647069931,2199,4.113174327358138e-06,,
,,1,0.007164837792515755,2249,2.3793977561581414e-06,,
,,1,0.0196311604231596,2299,1.8151235053665005e-05,,
,,1,0.17300079762935638,2349,1.116709790949244e-05,,
,,1,0.19703921675682068,2399,6.2725471252633724e-06,,
,,1,0.002433954505249858,2449,1.7187219327752246e-06,,
,,1,0.00806218758225441,2499,3.6518124488793546e-06,,
,,1,0.16941829025745392,2549,3.4297809179406613e-06,,
,,1,0.007767927832901478,2599,2.699266360650654e-06,,
,,1,0.12670829892158508,2649,4.813174200535286e-06,,
,,1,0.05297206714749336,2699,3.7163997603784082e-06,,
,,1,0.013595233671367168,2749,4.591493961925153e-06,,
,,1,0.2569935917854309,2799,4.784004431712674e-06,,
,,1,0.1391037404537201,2849,7.5972498052578885e-06,,
,,1,0.3613690435886383,2899,6.5872927734744735e-06,,
,,1,0.21184445917606354,2949,3.449630867180531e-06,,
,,1,0.22138546407222748,2999,4.624995654012309e-06,,
,,1,0.14879415929317474,3049,5.684883944923058e-06,,
,,1,0.0847579836845398,3099,4.101766990061151e-06,,
